intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
3/19/14,A287155,STRAY,FIELD,3/28/14,ADOPTION,DACHSHUND MIN, ,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Adult (1-7yr)
8/10/14,A298203,STRAY,OTC,8/19/14,ADOPTION,DACHSHUND MIN, ,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Adult (1-7yr)
1/12/15,A309263,STRAY,FIELD,1/21/15,ADOPTION,DACHSHUND MIN,MIX,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Adult (1-7yr)
1/31/14,A284476,STRAY,OTC,2/8/14,ADOPTION,DACHSHUND MIN, ,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,8,Adult (1-7yr)
11/17/14,A305751,STRAY,OTC,11/25/14,ADOPTION,DACHSHUND MIN, ,1,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,8,Adult (1-7yr)
1/31/14,A284474,STRAY,OTC,2/7/14,ADOPTION,DACHSHUND MIN, ,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
3/1/14,A286091,OWNER SURR,OTC,3/8/14,RESCUE,DACHSHUND MIN, ,2,4,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
4/17/14,A289240,STRAY,OTC,4/24/14,ADOPTION,DACHSHUND MIN,MIX,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adolescent (5-12mo)
10/4/14,A302463,OWNER SURR,OTC,10/11/14,ADOPTION,DACHSHUND MIN, ,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
10/28/14,A304283,OWNER SURR,OTC,11/4/14,ADOPTION,DACHSHUND MIN, ,4,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
11/12/14,A305383,STRAY,OTC,11/19/14,ADOPTION,DACHSHUND MIN, ,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
4/22/14,A289576,OWNER SURR,OTC,4/28/14,ADOPTION,DACHSHUND MIN, ,9,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Senior (8+yr)
4/22/14,A289590,OWNER SURR,OTC,4/28/14,RESCUE,DACHSHUND MIN, ,6,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
5/21/14,A289761,RETURN,OTC,5/27/14,ADOPTION,DACHSHUND MIN,MIX,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
2/10/14,A284986,STRAY,OTC,2/15/14,RESCUE,DACHSHUND MIN, ,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adult (1-7yr)
2/13/14,A285180,STRAY,OTC,2/18/14,ADOPTION,DACHSHUND MIN, ,12,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Senior (8+yr)
4/18/14,A289341,STRAY,OTC,4/23/14,ADOPTION,DACHSHUND MIN,CHIHUAHUA SH,1,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adult (1-7yr)
6/23/14,A288471,OWNER SURR,OTC,6/28/14,RTO,DACHSHUND MIN,COCKER SPAN,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adult (1-7yr)
8/4/14,A297721,STRAY,OTC,8/9/14,ADOPTION,DACHSHUND MIN,MIX,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adult (1-7yr)
2/17/14,A285355,STRAY,OTC,2/21/14,ADOPTION,DACHSHUND MIN,MIX,0,4,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Puppy (0-4mo)
6/27/14,A294709,STRAY,FIELD,6/30/14,DIED,DACHSHUND MIN, ,3,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,3,Adult (1-7yr)
5/26/14,A288471,OWNER SURR,FIELD,5/28/14,RTO,DACHSHUND MIN,COCKER SPAN,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,2,Adult (1-7yr)
2/20/14,A284024,OWNED, ,2/21/14,DISPOSAL,DACHSHUND MIN, ,4,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Adult (1-7yr)
3/6/14,A286368,OWNER SURR,OTC,3/7/14,ADOPTION,DACHSHUND MIN,MIX,2,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Adult (1-7yr)
5/22/14,A269155,OWNER SURR,OTC,5/23/14,RTO,DACHSHUND MIN,MIX,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Adult (1-7yr)
6/10/14,A281201,OWNER SURR,OTC,6/11/14,RESCUE,DACHSHUND MIN, ,8,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Senior (8+yr)
10/28/14,A304263,OWNER SURR,OTC,10/29/14,ADOPTION,DACHSHUND MIN, ,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Adult (1-7yr)
2/6/14,A284854,STRAY,FIELD,2/6/14,EUTH,DACHSHUND MIN,DACHSHUND MIN,3,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Adult (1-7yr)
4/7/14,A288469,EUTH REQ,OTC OWNED,4/7/14,EUTH,DACHSHUND MIN, ,13,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Senior (8+yr)
12/12/14,A307436,EUTH REQ,OTC OWNED,12/12/14,EUTH,DACHSHUND MIN, ,13,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Senior (8+yr)
12/12/14,A307440,STRAY,FIELD,12/12/14,EUTH,DACHSHUND MIN,MIX,4,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Adult (1-7yr)
12/29/14,A305383,RETURN,OTC,12/29/14,ADOPTION,DACHSHUND MIN, ,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Adult (1-7yr)
1/13/14,A283378,STRAY,FIELD,2/13/14,LOST EXP,DACHSHUND STD,MALTESE,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
1/14/14,A283461,STRAY,FIELD,2/14/14,LOST EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
1/15/14,A283547,STRAY,FIELD,2/15/14,LOST EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
3/28/14,A287814,STRAY,FIELD,4/28/14,HOME EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
5/15/14,A291365,STRAY,FIELD,6/15/14,LOST EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
7/2/14,A295102,STRAY,FIELD,8/2/14,HOME EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
10/9/14,A302939,STRAY,FIELD,11/9/14,LOST EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
10/18/14,A303580,STRAY,FIELD,11/18/14,HOME EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
4/19/14,A289419,STRAY,FIELD,5/19/14,LOST EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,30,Puppy (0-4mo)
6/23/14,A294388,STRAY,FIELD,7/23/14,LOST EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,30,Puppy (0-4mo)
9/22/14,A301467,STRAY,FIELD,10/22/14,HOME EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,30,Puppy (0-4mo)
10/31/14,A304531,STRAY,FIELD,11/30/14,LOST EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,30,Puppy (0-4mo)
12/23/14,A308129,STRAY,FIELD,1/22/15,LOST EXP,DACHSHUND STD, ,14,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,30,Senior (8+yr)
2/18/14,A285460,STRAY,FIELD,3/18/14,HOME EXP,DACHSHUND STD, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,28,Puppy (0-4mo)
6/20/14,A294162,STRAY,OTC,7/7/14,ADOPTION,DACHSHUND STD, ,11,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,17,Senior (8+yr)
6/5/14,A293078,STRAY,OTC,6/20/14,ADOPTION,DACHSHUND STD, ,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,15,Adult (1-7yr)
7/17/14,A296284,OWNER SURR,OTC,7/31/14,ADOPTION,DACHSHUND STD, ,7,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,14,Adult (1-7yr)
6/10/14,A293421,OWNER SURR,OTC,6/23/14,ADOPTION,DACHSHUND STD,CHIHUAHUA SH,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,13,Adolescent (5-12mo)
9/25/14,A301682,OWNER SURR,OTC,10/7/14,ADOPTION,DACHSHUND STD,MIX,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,12,Adult (1-7yr)
1/23/15,A309970,OWNER SURR,OTC,2/4/15,RESCUE,DACHSHUND STD, ,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,12,Adolescent (5-12mo)
2/17/14,A285356,STRAY,OTC,2/28/14,RESCUE,DACHSHUND STD,MIX,0,2,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,11,Puppy (0-4mo)
6/9/14,A293289,OWNER SURR,OTC,6/20/14,ADOPTION,DACHSHUND STD,ROTTWEILER,0,3,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,11,Puppy (0-4mo)
6/28/14,A294787,STRAY,OTC,7/9/14,ADOPTION,DACHSHUND STD, ,7,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,11,Adult (1-7yr)
7/17/14,A296283,OWNER SURR,OTC,7/28/14,ADOPTION,DACHSHUND STD, ,6,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,11,Adult (1-7yr)
8/15/14,A298618,STRAY,OTC,8/26/14,ADOPTION,DACHSHUND STD, ,0,4,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,11,Puppy (0-4mo)
2/10/14,A284990,OWNER SURR,FIELD,2/20/14,RESCUE,DACHSHUND STD, ,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,10,Adolescent (5-12mo)
6/7/14,A293163,STRAY,OTC,6/16/14,ADOPTION,DACHSHUND STD, ,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Adult (1-7yr)
9/6/14,A300225,OWNER SURR,OTC,9/15/14,RESCUE,DACHSHUND STD, ,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Adult (1-7yr)
11/22/14,A306210,OWNER SURR,OTC,12/1/14,ADOPTION,DACHSHUND STD, ,12,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Senior (8+yr)
11/22/14,A306211,OWNER SURR,OTC,12/1/14,ADOPTION,DACHSHUND STD, ,11,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Senior (8+yr)
2/12/14,A285132,CONFISCATE,POLICE,2/20/14,RTO,DACHSHUND STD, ,14,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,8,Senior (8+yr)
7/21/14,A296517,STRAY,FIELD,7/29/14,ADOPTION,DACHSHUND STD, ,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,8,Adult (1-7yr)
2/26/14,A285878,STRAY,OTC,3/5/14,ADOPTION,DACHSHUND STD,MIX,0,8,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adolescent (5-12mo)
3/3/14,A286185,STRAY,OTC,3/10/14,ADOPTION,DACHSHUND STD,MIX,0,2,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Puppy (0-4mo)
3/13/14,A286839,STRAY,FIELD,3/20/14,RESCUE,DACHSHUND STD, ,10,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Senior (8+yr)
5/8/14,A290782,STRAY,FIELD,5/15/14,RESCUE,DACHSHUND STD,MIX,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
5/29/14,A292467,STRAY,FIELD,6/5/14,ADOPTION,DACHSHUND STD, ,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adolescent (5-12mo)
7/24/14,A296790,STRAY,OTC,7/31/14,ADOPTION,DACHSHUND STD, ,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adolescent (5-12mo)
7/25/14,A296930,STRAY,OTC,8/1/14,ADOPTION,DACHSHUND STD,CHIHUAHUA SH,0,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Puppy (0-4mo)
9/16/14,A300989,STRAY,OTC,9/23/14,ADOPTION,DACHSHUND STD, ,6,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
12/2/14,A306694,STRAY,OTC,12/9/14,ADOPTION,DACHSHUND STD,BEAGLE,0,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adolescent (5-12mo)
1/21/15,A309824,STRAY,OTC,1/28/15,ADOPTION,DACHSHUND STD,CHIHUAHUA SH,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adolescent (5-12mo)
2/28/14,A286055,STRAY,OTC,3/6/14,ADOPTION,DACHSHUND STD,MIX,6,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
4/30/14,A290113,OWNER SURR,OTC,5/6/14,ADOPTION,DACHSHUND STD, ,9,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Senior (8+yr)
7/25/14,A296931,STRAY,OTC,7/31/14,ADOPTION,DACHSHUND STD, ,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
8/9/14,A298132,OWNER SURR,OTC,8/15/14,ADOPTION,DACHSHUND STD,CHIHUAHUA SH,1,1,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
1/6/15,A308803,STRAY,OTC,1/12/15,ADOPTION,DACHSHUND STD,MIX,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
1/20/15,A309745,STRAY,OTC,1/26/15,ADOPTION,DACHSHUND STD, ,2,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
1/20/15,A309746,STRAY,OTC,1/26/15,ADOPTION,DACHSHUND STD, ,2,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,6,Adult (1-7yr)
2/26/14,A285901,OWNER SURR,OTC,3/3/14,ADOPTION,DACHSHUND STD, ,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adolescent (5-12mo)
5/3/14,A290319,STRAY,OTC,5/8/14,ADOPTION,DACHSHUND STD, ,0,9,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adolescent (5-12mo)
11/5/14,A304841,STRAY,FIELD,11/10/14,RTO,DACHSHUND STD, ,12,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Senior (8+yr)
1/21/15,A309821,STRAY,OTC,1/26/15,ADOPTION,DACHSHUND STD,CHIHUAHUA SH,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adolescent (5-12mo)
1/23/15,A309935,STRAY,OTC,1/28/15,ADOPTION,DACHSHUND STD, ,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adult (1-7yr)
7/17/14,A296281,OWNER SURR,OTC,7/21/14,ADOPTION,DACHSHUND STD, ,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Adult (1-7yr)
7/28/14,A297134,STRAY,OTC,8/1/14,ADOPTION,DACHSHUND STD, ,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Adult (1-7yr)
8/8/14,A298092,OWNER SURR,OTC,8/12/14,ADOPTION,DACHSHUND STD, ,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Adult (1-7yr)
8/24/14,A299253,STRAY,OTC,8/28/14,ADOPTION,DACHSHUND STD, ,0,3.5,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Puppy (0-4mo)
9/14/14,A300814,STRAY,OTC,9/18/14,ADOPTION,DACHSHUND STD,BEAGLE,0,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Adolescent (5-12mo)
9/14/14,A300815,STRAY,OTC,9/18/14,ADOPTION,DACHSHUND STD,BEAGLE,0,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Adolescent (5-12mo)
1/27/15,A310151,OWNER SURR,OTC,1/31/15,ADOPTION,DACHSHUND STD,CHIHUAHUA SH,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Adult (1-7yr)
9/27/14,A301828,OWNER SURR,OTC,9/30/14,RESCUE,DACHSHUND STD, ,12,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,3,Senior (8+yr)
12/23/14,A308117,STRAY,OTC,12/26/14,RTO,DACHSHUND STD, ,14,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,3,Senior (8+yr)
2/26/14,A285900,OWNER SURR,OTC,2/28/14,ADOPTION,DACHSHUND STD, ,2,6,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,2,Adult (1-7yr)
3/26/14,A287615,STRAY,OTC,3/28/14,RTO,DACHSHUND STD,MIX,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,2,Adolescent (5-12mo)
11/22/14,A296281,OWNER SURR,OTC,11/24/14,RESCUE,DACHSHUND STD, ,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,2,Adult (1-7yr)
12/3/14,A306791,OWNER SURR,OTC,12/5/14,ADOPTION,DACHSHUND STD, ,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,2,Adult (1-7yr)
12/17/14,A304841,OWNER SURR,OTC,12/19/14,ADOPTION,DACHSHUND STD, ,12,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,2,Senior (8+yr)
7/24/14,A296789,STRAY,OTC,7/25/14,RTO,DACHSHUND STD, ,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Adult (1-7yr)
8/15/14,A298584,STRAY,OTC,8/16/14,RTO,DACHSHUND STD, ,9,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Senior (8+yr)
8/15/14,A298585,STRAY,OTC,8/16/14,RTO,DACHSHUND STD, ,9,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Senior (8+yr)
12/11/14,A307358,CONFISCATE,BITE,12/12/14,RTO,DACHSHUND STD, ,1,8,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,1,Adult (1-7yr)
4/10/14,A288724,STRAY,FIELD,4/10/14,DISPOSAL,DACHSHUND STD, ,8,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Senior (8+yr)
4/20/14,A289436,DISPO REQ,FIELD,4/20/14,DISPOSAL,DACHSHUND STD,MIX,4,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Adult (1-7yr)
5/15/14,A290782,RETURN,OTC,5/15/14,RESCUE,DACHSHUND STD,MIX,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Adult (1-7yr)
5/20/14,A291769,EUTH REQ,OTC OWNED,5/20/14,EUTH,DACHSHUND STD, ,19,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Senior (8+yr)
6/27/14,A293421,RETURN,OTC,6/27/14,ADOPTION,DACHSHUND STD,CHIHUAHUA SH,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Adolescent (5-12mo)
9/22/14,A301426,EUTH REQ,OTC OWNED,9/22/14,EUTH,DACHSHUND STD, ,15,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Senior (8+yr)
10/19/14,A303589,EUTH REQ,OTC OWNED,10/19/14,EUTH,DACHSHUND STD, ,4,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Adult (1-7yr)
1/23/15,A309972,EUTH REQ,OTC OWNED,1/23/15,EUTH,DACHSHUND STD, ,11,0,Euthanized/Dead,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,0,Senior (8+yr)
3/2/14,A286111,STRAY,FIELD,4/2/14,HOME EXP,DACHSHUND WH, ,0,3,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
3/24/14,A287472,STRAY,FIELD,4/24/14,LOST EXP,DACHSHUND WH, ,3,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Adult (1-7yr)
3/24/14,A287474,STRAY,FIELD,4/24/14,LOST EXP,DACHSHUND WH, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
3/25/14,A287490,STRAY,FIELD,4/25/14,LOST EXP,DACHSHUND WH, ,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,31,Puppy (0-4mo)
6/9/14,A293340,STRAY,FIELD,7/9/14,LOST EXP,DACHSHUND WH,MIX,0,0,Lost/Found/Missing,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,30,Puppy (0-4mo)
6/20/14,A294164,OWNER SURR,FIELD,7/17/14,RESCUE,DACHSHUND WH,CHIHUAHUA SH,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,27,Adult (1-7yr)
5/21/14,A291850,STRAY,OTC,5/30/14,ADOPTION,DACHSHUND WH,MIX,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Adult (1-7yr)
10/12/14,A303058,STRAY,FIELD,10/21/14,ADOPTION,DACHSHUND WH,MIX,3,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,9,Adult (1-7yr)
9/14/14,A300825,STRAY,OTC,9/22/14,ADOPTION,DACHSHUND WH,MIX,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,8,Adult (1-7yr)
9/27/14,A301799,CONFISCATE,DANGER IN,10/5/14,RTO,DACHSHUND WH,MIX,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,8,Adult (1-7yr)
1/6/15,A246730,STRAY,FIELD,1/14/15,ADOPTION,DACHSHUND WH,MIX,5,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,8,Adult (1-7yr)
2/28/14,A286014,STRAY,OTC,3/7/14,ADOPTION,DACHSHUND WH,MIX,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adolescent (5-12mo)
5/20/14,A291762,STRAY,OTC,5/27/14,ADOPTION,DACHSHUND WH,MIX,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
11/12/14,A305404,STRAY,OTC,11/19/14,ADOPTION,DACHSHUND WH, ,2,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,7,Adult (1-7yr)
2/21/14,A285641,STRAY,OTC,2/26/14,ADOPTION,DACHSHUND WH, ,6,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adult (1-7yr)
5/7/14,A290671,STRAY,OTC,5/12/14,ADOPTION,DACHSHUND WH,MIX,4,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adult (1-7yr)
7/26/14,A296981,STRAY,OTC,7/31/14,ADOPTION,DACHSHUND WH, ,0,3,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Puppy (0-4mo)
10/23/14,A303906,STRAY,OTC,10/28/14,ADOPTION,DACHSHUND WH, ,1,0,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,5,Adolescent (5-12mo)
2/9/14,A284947,STRAY,OTC,2/13/14,ADOPTION,DACHSHUND WH,MIX,0,3,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Puppy (0-4mo)
2/14/14,A285264,OWNER SURR,OTC,2/18/14,ADOPTION,DACHSHUND WH, ,0,4,Adopt/Live Exit,Dachshund,Not PB,Not PB,Hound,Hound,Without Breed,4,Puppy (0-4mo)
