intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
2014-07-24,A296827,STRAY,OTC,2014-08-01,ADOPTION,AUST CATTLE DOG,MIX,1,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,8,Adolescent (5-12mo)
2014-12-09,A307196,STRAY,OTC,2014-12-17,ADOPTION,AUST CATTLE DOG,MIX,0,6.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,8,Adolescent (5-12mo)
2014-07-17,A276566,OWNER SURR,OTC,2014-07-24,ADOPTION,AUST CATTLE DOG,HARRIER,1,2.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,7,Adult (1-7yr)
2014-08-11,A298222,STRAY,OTC,2014-08-18,ADOPTION,AUST CATTLE DOG,unknown,2,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,7,Adult (1-7yr)
2014-09-18,A301113,STRAY,OTC,2014-09-25,ADOPTION,AUST CATTLE DOG,MIX,0,4.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,7,Puppy (0-4mo)
2014-12-29,A308287,STRAY,OTC,2015-01-05,ADOPTION,AUST CATTLE DOG,MIX,0,9.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,7,Adolescent (5-12mo)
2015-01-27,A310180,STRAY,OTC,2015-02-02,ADOPTION,AUST CATTLE DOG,unknown,1,6.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,6,Adult (1-7yr)
2014-02-22,A285678,STRAY,FIELD,2014-02-27,ADOPTION,AUST CATTLE DOG,unknown,0,2.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,5,Puppy (0-4mo)
2014-03-12,A286735,STRAY,OTC,2014-03-17,ADOPTION,AUST CATTLE DOG,MIX,0,6.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,5,Adolescent (5-12mo)
2014-04-18,A289325,STRAY,OTC,2014-04-23,ADOPTION,AUST CATTLE DOG,MIX,0,10.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,5,Adolescent (5-12mo)
2014-06-08,A293250,STRAY,OTC,2014-06-13,EUTH,AUST CATTLE DOG,MIX,3,0.0,Euthanized/Dead,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,5,Adult (1-7yr)
2014-08-22,A299128,STRAY,OTC,2014-08-27,ADOPTION,AUST CATTLE DOG,SIBERIAN HUSK,2,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,5,Adult (1-7yr)
2014-09-25,A301698,OWNER SURR,OTC,2014-09-30,ADOPTION,AUST CATTLE DOG,MIX,2,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,5,Adult (1-7yr)
2014-10-03,A302385,STRAY,OTC,2014-10-08,ADOPTION,AUST CATTLE DOG,MIX,0,8.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,5,Adolescent (5-12mo)
2014-03-07,A286442,OWNER SURR,FIELD,2014-03-11,EUTH,AUST CATTLE DOG,MIX,14,0.0,Euthanized/Dead,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,4,Senior (8+yr)
2014-03-21,A287285,OWNER SURR,OTC,2014-03-24,ADOPTION,AUST CATTLE DOG,MIX,1,6.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,3,Adult (1-7yr)
2014-03-21,A286735,RETURN,OTC,2014-03-24,ADOPTION,AUST CATTLE DOG,MIX,0,6.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,3,Adolescent (5-12mo)
2014-03-22,A287355,OWNER SURR,OTC,2014-03-25,ADOPTION,AUST CATTLE DOG,unknown,5,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,3,Adult (1-7yr)
2014-12-23,A308120,OWNER SURR,OTC,2014-12-26,ADOPTION,AUST CATTLE DOG,MIX,1,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,3,Adolescent (5-12mo)
2014-10-22,A303839,OWNER SURR,OTC,2014-10-24,ADOPTION,AUST CATTLE DOG,LABRADOR RETR,0,7.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,2,Adolescent (5-12mo)
2014-12-01,A302385,RETURN,OTC,2014-12-03,ADOPTION,AUST CATTLE DOG,MIX,0,8.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,2,Adolescent (5-12mo)
2014-03-22,A287372,STRAY,OTC,2014-03-23,RTO,AUST CATTLE DOG,unknown,2,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,1,Adult (1-7yr)
2014-12-29,A308120,RETURN,OTC,2014-12-30,ADOPTION,AUST CATTLE DOG,MIX,1,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,1,Adolescent (5-12mo)
2014-02-20,A285577,EUTH REQ,OTC OWNED,2014-02-20,EUTH,AUST CATTLE DOG,unknown,14,0.0,Euthanized/Dead,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,0,Senior (8+yr)
2014-03-01,A285678,OWNER SURR,OTC,2014-03-01,ADOPTION,AUST CATTLE DOG,unknown,0,2.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,0,Puppy (0-4mo)
2014-06-12,A293571,EUTH REQ,OTC OWNED,2014-06-12,EUTH,AUST CATTLE DOG,unknown,13,0.0,Euthanized/Dead,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,0,Senior (8+yr)
2014-10-11,A303029,OWNER SURR,OTC,2014-10-11,RTO,AUST CATTLE DOG,MIX,3,0.0,Adopt/Live Exit,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,0,Adult (1-7yr)
2015-01-30,A310392,EUTH REQ,OTC OWNED,2015-01-30,EUTH,AUST CATTLE DOG,MIX,1,0.0,Euthanized/Dead,Australian Cattle Dog,Not PB,Not PB,Herding,Herding,Without Breed,0,Adolescent (5-12mo)
2014-01-25,A284106,STRAY,FIELD,2014-02-25,LOST EXP,AUST SHEPHERD,unknown,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,31,Puppy (0-4mo)
2014-03-19,A287191,STRAY,FIELD,2014-04-19,LOST EXP,AUST SHEPHERD,MIX,8,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,31,Senior (8+yr)
2014-05-22,A292028,STRAY,FIELD,2014-06-22,LOST EXP,AUST SHEPHERD,unknown,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,31,Puppy (0-4mo)
2015-01-02,A308564,STRAY,FIELD,2015-02-02,HOME EXP,AUST SHEPHERD,unknown,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,31,Puppy (0-4mo)
2015-01-02,A308542,STRAY,FIELD,2015-02-02,LOST EXP,AUST SHEPHERD,unknown,4,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,31,Adult (1-7yr)
2014-04-20,A289443,STRAY,FIELD,2014-05-20,LOST EXP,AUST SHEPHERD,MIX,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,30,Puppy (0-4mo)
2014-06-15,A293772,STRAY,FIELD,2014-07-15,HOME EXP,AUST SHEPHERD,unknown,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,30,Puppy (0-4mo)
2014-09-24,A301627,STRAY,FIELD,2014-10-24,HOME EXP,AUST SHEPHERD,MIX,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,30,Puppy (0-4mo)
2014-11-22,A306222,STRAY,FIELD,2014-12-22,LOST EXP,AUST SHEPHERD,unknown,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,30,Puppy (0-4mo)
2014-07-07,A219608,OWNER SURR,OTC,2014-07-29,ADOPTION,AUST SHEPHERD,MIX,3,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,22,Adult (1-7yr)
2014-12-29,A308285,STRAY,FIELD,2015-01-16,ADOPTION,AUST SHEPHERD,MIX,0,3.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,18,Puppy (0-4mo)
2014-11-20,A306068,STRAY,FIELD,2014-12-01,EUTH,AUST SHEPHERD,MIX,7,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,11,Adult (1-7yr)
2015-01-10,A309162,STRAY,OTC,2015-01-21,ADOPTION,AUST SHEPHERD,unknown,3,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,11,Adult (1-7yr)
2014-07-10,A295762,OWNER SURR,OTC,2014-07-19,ADOPTION,AUST SHEPHERD,unknown,5,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,9,Adult (1-7yr)
2014-09-03,A299996,OWNER SURR,FIELD,2014-09-12,EUTH,AUST SHEPHERD,MIX,3,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,9,Adult (1-7yr)
2014-03-30,A278731,OWNER SURR,OTC,2014-04-07,ADOPTION,AUST SHEPHERD,MIX,2,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,8,Adult (1-7yr)
2014-06-30,A294908,STRAY,OTC,2014-07-08,ADOPTION,AUST SHEPHERD,MIX,7,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,8,Adult (1-7yr)
2014-02-11,A285068,OWNER SURR,OTC,2014-02-18,ADOPTION,AUST SHEPHERD,unknown,2,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,7,Adult (1-7yr)
2015-01-23,A242485,STRAY,FIELD,2015-01-30,ADOPTION,AUST SHEPHERD,MIX,1,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,7,Adolescent (5-12mo)
2014-04-28,A289945,STRAY,OTC,2014-05-03,ADOPTION,AUST SHEPHERD,MIX,1,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,5,Adolescent (5-12mo)
2014-10-18,A303563,OWNER SURR,OTC,2014-10-23,ADOPTION,AUST SHEPHERD,MIX,0,4.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,5,Puppy (0-4mo)
2014-10-18,A303564,OWNER SURR,OTC,2014-10-23,ADOPTION,AUST SHEPHERD,MIX,0,4.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,5,Puppy (0-4mo)
2014-12-06,A307019,STRAY,OTC,2014-12-11,ADOPTION,AUST SHEPHERD,unknown,2,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,5,Adult (1-7yr)
2014-03-17,A286992,STRAY,FIELD,2014-03-21,ADOPTION,AUST SHEPHERD,MIX,5,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,4,Adult (1-7yr)
2014-04-30,A289970,OWNER SURR,OTC,2014-05-03,ADOPTION,AUST SHEPHERD,unknown,1,5.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,3,Adult (1-7yr)
2015-01-03,A308592,OWNER SURR,OTC,2015-01-06,ADOPTION,AUST SHEPHERD,unknown,0,5.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,3,Adolescent (5-12mo)
2014-02-05,A284716,OWNER SURR,FIELD,2014-02-07,ADOPTION,AUST SHEPHERD,MIX,0,6.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,2,Adolescent (5-12mo)
2014-07-24,A167411,EUTH REQ,OTC OWNED,2014-07-26,EUTH,AUST SHEPHERD,MIX,8,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,2,Senior (8+yr)
2014-08-10,A298180,OWNER SURR,OTC,2014-08-12,ADOPTION,AUST SHEPHERD,BORDER COLLIE,0,7.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,2,Adolescent (5-12mo)
2015-01-03,A308585,OWNER SURR,FIELD,2015-01-05,DISPOSAL,AUST SHEPHERD,unknown,8,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,2,Senior (8+yr)
2014-03-18,A287085,CONFISCATE,BITE,2014-03-19,RTO,AUST SHEPHERD,unknown,7,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,1,Adult (1-7yr)
2014-04-15,A289086,CONFISCATE,BITE,2014-04-16,RTO,AUST SHEPHERD,MIX,10,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,1,Senior (8+yr)
2014-06-23,A294348,OWNER SURR,FIELD,2014-06-24,DISPOSAL,AUST SHEPHERD,unknown,0,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,1,Puppy (0-4mo)
2014-07-05,A295237,STRAY,OTC,2014-07-06,RTO,AUST SHEPHERD,unknown,8,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,1,Senior (8+yr)
2014-10-05,A302522,OWNER SURR,OTC,2014-10-06,RTO,AUST SHEPHERD,MIX,4,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,1,Adult (1-7yr)
2014-10-17,A303530,STRAY,FIELD,2014-10-18,RTO,AUST SHEPHERD,unknown,1,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,1,Adolescent (5-12mo)
2015-01-25,A309162,RETURN,OTC,2015-01-26,ADOPTION,AUST SHEPHERD,unknown,3,0.0,Adopt/Live Exit,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,1,Adult (1-7yr)
2014-02-20,A285068,RETURN,OTC,2014-02-20,EUTH,AUST SHEPHERD,unknown,2,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,0,Adult (1-7yr)
2014-05-16,A291477,STRAY,FIELD,2014-05-16,LOST EXP,AUST SHEPHERD,unknown,0,0.0,Lost/Found/Missing,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,0,Puppy (0-4mo)
2014-05-20,A291756,EUTH REQ,OTC OWNED,2014-05-20,EUTH,AUST SHEPHERD,MIX,10,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,0,Senior (8+yr)
2014-07-11,A295825,EUTH REQ,OTC OWNED,2014-07-11,EUTH,AUST SHEPHERD,MIX,12,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,0,Senior (8+yr)
2014-07-15,A228377,EUTH REQ,OTC OWNED,2014-07-15,EUTH,AUST SHEPHERD,JACK RUSS TER,0,0.1,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,0,Puppy (0-4mo)
2014-09-13,A300756,EUTH REQ,OTC OWNED,2014-09-13,EUTH,AUST SHEPHERD,MIX,15,0.0,Euthanized/Dead,Australian Shepherd,Not PB,Not PB,Herding,Herding,Without Breed,0,Senior (8+yr)
2014-06-27,A294763,STRAY,PAVILLION,2014-07-27,TRANSFER,BELG MALINOIS,MIX,3,2.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,30,Adult (1-7yr)
2014-02-28,A286057,CONFISCATE,EVICTION,2014-03-18,RESCUE,BELG MALINOIS,unknown,2,0.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,18,Adult (1-7yr)
2014-02-28,A286058,CONFISCATE,EVICTION,2014-03-15,RESCUE,BELG MALINOIS,unknown,1,0.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,15,Adolescent (5-12mo)
2014-05-20,A291784,STRAY,OTC,2014-05-28,TRANSFER,BELG MALINOIS,MIX,2,0.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,8,Adult (1-7yr)
2014-08-05,A297828,STRAY,OTC,2014-08-13,EUTH,BELG MALINOIS,RHOD RIDGEBAC,3,0.0,Euthanized/Dead,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,8,Adult (1-7yr)
2014-12-31,A294763,OWNER SURR,OTC,2015-01-07,ADOPTION,BELG MALINOIS,MIX,3,5.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,7,Adult (1-7yr)
2015-01-05,A308696,STRAY,OTC,2015-01-12,ADOPTION,BELG MALINOIS,MIX,0,5.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,7,Adolescent (5-12mo)
2014-10-15,A303319,STRAY,OTC,2014-10-21,ADOPTION,BELG MALINOIS,MIX,0,6.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,6,Adolescent (5-12mo)
2014-03-08,A286462,OWNER SURR,OTC,2014-03-12,ADOPTION,BELG MALINOIS,unknown,0,6.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,4,Adolescent (5-12mo)
2015-02-01,A310469,OWNER SURR,OTC,2015-02-04,ADOPTION,BELG MALINOIS,BLACK/TAN HOU,3,0.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,3,Adult (1-7yr)
2014-07-08,A295534,STRAY,OTC,2014-07-09,RTO,BELG MALINOIS,MIX,12,0.0,Adopt/Live Exit,Belgian Malinois,Not PB,Not PB,Herding,Herding,Without Breed,1,Senior (8+yr)
2014-03-14,A286860,STRAY,FIELD,2014-04-14,LOST EXP,BORDER COLLIE,unknown,0,0.0,Lost/Found/Missing,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,31,Puppy (0-4mo)
2014-03-28,A287816,STRAY,FIELD,2014-04-28,LOST EXP,BORDER COLLIE,unknown,0,0.0,Lost/Found/Missing,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,31,Puppy (0-4mo)
2014-07-15,A296129,STRAY,FIELD,2014-08-15,HOME EXP,BORDER COLLIE,MIX,0,0.0,Lost/Found/Missing,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,31,Puppy (0-4mo)
2014-07-28,A297113,STRAY,FIELD,2014-08-28,LOST EXP,BORDER COLLIE,unknown,0,0.0,Lost/Found/Missing,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,31,Puppy (0-4mo)
2014-02-27,A286000,STRAY,FIELD,2014-03-27,LOST EXP,BORDER COLLIE,unknown,0,0.0,Lost/Found/Missing,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,28,Puppy (0-4mo)
2014-02-28,A286007,OWNED,unknown,2014-03-28,LOST EXP,BORDER COLLIE,unknown,0,10.0,Lost/Found/Missing,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,28,Adolescent (5-12mo)
2014-06-24,A281907,STRAY,FIELD,2014-07-10,RESCUE,BORDER COLLIE,PIT BULL,2,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,16,Adult (1-7yr)
2014-10-05,A298867,RETURN,OTC,2014-10-21,EUTH,BORDER COLLIE,unknown,0,9.0,Euthanized/Dead,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,16,Adolescent (5-12mo)
2014-07-02,A295103,STRAY,FIELD,2014-07-17,RESCUE,BORDER COLLIE,MIX,0,6.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,15,Adolescent (5-12mo)
2014-10-19,A303590,STRAY,OTC,2014-11-02,FOSTER,BORDER COLLIE,LABRADOR RETR,1,6.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,14,Adult (1-7yr)
2014-06-20,A294185,STRAY,OTC,2014-07-03,ADOPTION,BORDER COLLIE,MIX,0,4.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,13,Puppy (0-4mo)
2014-12-03,A201743,OWNER SURR,OTC,2014-12-16,EUTH,BORDER COLLIE,MIX,4,0.0,Euthanized/Dead,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,13,Adult (1-7yr)
2014-06-19,A285706,OWNER SURR,OTC,2014-06-30,EUTH,BORDER COLLIE,MIX,1,0.0,Euthanized/Dead,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,11,Adolescent (5-12mo)
2014-12-09,A304137,OWNER SURR,OTC,2014-12-20,ADOPTION,BORDER COLLIE,CHOW CHOW,1,2.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,11,Adult (1-7yr)
2014-06-23,A294384,STRAY,OTC,2014-07-03,ADOPTION,BORDER COLLIE,LABRADOR RETR,0,4.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,10,Puppy (0-4mo)
2014-06-23,A294381,STRAY,OTC,2014-07-02,FOSTER,BORDER COLLIE,LABRADOR RETR,0,4.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,9,Puppy (0-4mo)
2014-06-23,A294383,STRAY,OTC,2014-07-02,FOSTER,BORDER COLLIE,LABRADOR RETR,0,4.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,9,Puppy (0-4mo)
2014-08-16,A298660,STRAY,OTC,2014-08-25,ADOPTION,BORDER COLLIE,AUST CATTLE D,3,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,9,Adult (1-7yr)
2014-08-20,A298873,STRAY,FIELD,2014-08-29,ADOPTION,BORDER COLLIE,unknown,0,7.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,9,Adolescent (5-12mo)
2014-08-19,A298867,STRAY,OTC,2014-08-27,ADOPTION,BORDER COLLIE,unknown,0,9.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,8,Adolescent (5-12mo)
2015-01-05,A308713,STRAY,OTC,2015-01-13,ADOPTION,BORDER COLLIE,MIX,1,6.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,8,Adult (1-7yr)
2014-02-12,A285091,STRAY,FIELD,2014-02-19,ADOPTION,BORDER COLLIE,MIX,0,9.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Adolescent (5-12mo)
2014-06-17,A293964,STRAY,OTC,2014-06-24,ADOPTION,BORDER COLLIE,LABRADOR RETR,0,8.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Adolescent (5-12mo)
2014-07-02,A295110,OWNER SURR,FIELD,2014-07-09,ADOPTION,BORDER COLLIE,MIX,2,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Adult (1-7yr)
2014-07-03,A239401,OWNER SURR,OTC,2014-07-10,EUTH,BORDER COLLIE,SHIBA INU,2,6.0,Euthanized/Dead,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Adult (1-7yr)
2014-07-04,A295217,STRAY,FIELD,2014-07-11,ADOPTION,BORDER COLLIE,MIX,1,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Adolescent (5-12mo)
2014-07-17,A296271,STRAY,PAVILLION,2014-07-24,ADOPTION,BORDER COLLIE,unknown,0,6.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Adolescent (5-12mo)
2014-09-02,A299880,STRAY,OTC,2014-09-09,ADOPTION,BORDER COLLIE,MIX,4,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Adult (1-7yr)
2015-01-20,A309771,STRAY,OTC,2015-01-27,ADOPTION,BORDER COLLIE,MIX,0,4.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,7,Puppy (0-4mo)
2014-09-19,A298867,RETURN,OTC,2014-09-25,ADOPTION,BORDER COLLIE,unknown,0,9.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,6,Adolescent (5-12mo)
2014-10-26,A304137,OWNER SURR,OTC,2014-11-01,ADOPTION,BORDER COLLIE,CHOW CHOW,1,2.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,6,Adult (1-7yr)
2014-11-06,A304956,CONFISCATE,POLICE,2014-11-12,RTO,BORDER COLLIE,MIX,2,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,6,Adult (1-7yr)
2014-11-06,A304957,CONFISCATE,POLICE,2014-11-12,RTO,BORDER COLLIE,MIX,2,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,6,Adult (1-7yr)
2014-02-23,A285706,STRAY,FIELD,2014-02-28,ADOPTION,BORDER COLLIE,MIX,1,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,5,Adolescent (5-12mo)
2014-10-08,A302837,STRAY,FIELD,2014-10-13,ADOPTION,BORDER COLLIE,FLAT COAT RET,1,8.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,5,Adult (1-7yr)
2015-01-26,A310086,STRAY,FIELD,2015-01-31,RTO,BORDER COLLIE,MIX,1,6.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,5,Adult (1-7yr)
2014-03-28,A287125,FOSTER,OTC,2014-04-01,ADOPTION,BORDER COLLIE,LABRADOR RETR,0,3.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,4,Puppy (0-4mo)
2014-09-20,A301336,OWNER SURR,FIELD,2014-09-24,EUTH,BORDER COLLIE,MIX,1,0.0,Euthanized/Dead,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,4,Adolescent (5-12mo)
2014-02-24,A285761,OWNER SURR,OTC,2014-02-27,ADOPTION,BORDER COLLIE,MIX,3,0.0,Adopt/Live Exit,Border Collie,Not PB,Not PB,Herding,Herding,Without Breed,3,Adult (1-7yr)
