intake_type,intake_subtype,secondary_breed,Breed,AKC_Extended,KennelCardBreed,LOS,AgeGroup,age
OWNER SURR,OTC,unknown,Chihuahua,Toy,With Breed,6,Adult (1-7yr),1.259921049894873
STRAY,FIELD,unknown,Shih Tzu,Toy,Without Breed,30,Puppy (0-4mo),0.0
OWNER SURR,OTC,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,14,Adult (1-7yr),1.1447142425533319
STRAY,FIELD,unknown,Miniature Pinscher,Toy,With Breed,31,Puppy (0-4mo),0.0
STRAY,OTC,MIX,Labrador Retreiver,Sporting,Without Breed,5,Puppy (0-4mo),0.5848035476425733
STRAY,FIELD,unknown,Chihuahua,Toy,With Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,Rottweiler,Working,Without Breed,15,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,MIX,Chow Chow,Non-sporting,Without Breed,0,Adult (1-7yr),1.259921049894873
STRAY,FIELD,unknown,Poodle,Non-sporting,Without Breed,30,Puppy (0-4mo),0.0
OWNER SURR,OTC,MIX,Pointer,Sporting,Without Breed,5,Adolescent (5-12mo),0.928317766722556
EUTH REQ,OTC OWNED,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,0,Adult (1-7yr),1.709975946676697
STRAY,FIELD,unknown,Yorkshire Terrier,Toy,With Breed,31,Puppy (0-4mo),0.0
STRAY,OTC,BLOODHOUND,Redbone Coonhound,Hound,With Breed,7,Puppy (0-4mo),0.5848035476425733
STRAY,FIELD,PIT BULL,Boxer,Working,Without Breed,8,Adult (1-7yr),1.062658569182611
STRAY,OTC,unknown,Chihuahua,Toy,With Breed,10,Adolescent (5-12mo),1.0
STRAY,FIELD,DALMATIAN,American Staffordshire Terrier,Pit Bull Types,With Breed,4,Adult (1-7yr),1.5874010519681994
STRAY,OTC,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,20,Adult (1-7yr),1.5874010519681994
OWNER SURR,OTC,unknown,Chihuahua,Toy,With Breed,9,Adolescent (5-12mo),1.0
STRAY,FIELD,REDBONE HOUND,Rhodesian Ridgeback,Hound,Without Breed,19,Adolescent (5-12mo),0.928317766722556
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,With Breed,10,Adult (1-7yr),1.259921049894873
OWNER SURR,OTC,MIX,Pointer,Sporting,Without Breed,2,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,PIT BULL,Catahoula Leopard Dog,Hound,Without Breed,6,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,Yorkshire Terrier,Toy,With Breed,31,Puppy (0-4mo),0.0
STRAY,OTC,MIX,Miniature Pinscher,Toy,With Breed,9,Adult (1-7yr),1.1447142425533319
STRAY,OTC,unknown,Chihuahua,Toy,With Breed,18,Adult (1-7yr),1.259921049894873
EUTH REQ,OTC OWNED,MIX,Yorkshire Terrier,Toy,Without Breed,1,Senior (8+yr),2.154434690031884
STRAY,FIELD,unknown,Boston Terrier,Non-sporting,With Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,9,Adult (1-7yr),1.4422495703074083
STRAY,OTC,MIX,Rhodesian Ridgeback,Hound,With Breed,19,Adolescent (5-12mo),0.928317766722556
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,31,Puppy (0-4mo),0.0
OWNER SURR,OTC,GERM SHEPHERD,Rottweiler,Working,With Breed,11,Adult (1-7yr),1.259921049894873
STRAY,FIELD,unknown,Yorkshire Terrier,Toy,With Breed,6,Adult (1-7yr),1.9129311827723892
STRAY,FIELD,unknown,Shiba Inu,Non-sporting,With Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,Siberian Husky,Working,With Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,7,Adult (1-7yr),1.259921049894873
STRAY,OTC,MIX,Russell Terrier (Jack Russell),Other Terriers,Without Breed,9,Adolescent (5-12mo),0.8434326653017492
STRAY,OTC,MIX,Working Kelpie,Herding,With Breed,9,Adolescent (5-12mo),1.0
RETURN,OTC,unknown,Black and Tan Coonhound,Hound,Without Breed,2,Adult (1-7yr),1.8171205928321394
STRAY,FIELD,MIX,Poodle,Non-sporting,Without Breed,0,Adult (1-7yr),1.259921049894873
STRAY,OTC,MIX,Chihuahua,Toy,Without Breed,1,Adult (1-7yr),1.9129311827723892
EUTH REQ,OTC OWNED,AM PIT BULL T,Catahoula Leopard Dog,Hound,Without Breed,0,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,BOXER,Labrador Retreiver,Sporting,With Breed,17,Adult (1-7yr),1.1447142425533319
CONFISCATE,POLICE,unknown,Great Dane,Working,Without Breed,1,Adult (1-7yr),1.259921049894873
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,With Breed,5,Adolescent (5-12mo),0.7937005259840997
OWNER SURR,OTC,MIX,Chinese Shar-Pei,Non-sporting,With Breed,1,Adolescent (5-12mo),0.8434326653017492
FOSTER,OTC,COLLIE ROUGH,Boxer,Working,With Breed,0,Puppy (0-4mo),0.5848035476425733
OWNER SURR,OTC,unknown,Poodle,Non-sporting,Without Breed,5,Senior (8+yr),2.0
STRAY,OTC,MIX,Chinese Crested,Toy,With Breed,10,Adult (1-7yr),1.9129311827723892
RETURN,OTC,JACK RUSS TER,Italian Greyhound,Toy,Without Breed,12,Adult (1-7yr),1.259921049894873
STRAY,FIELD,unknown,Rat Terrier,Other Terriers,Without Breed,28,Puppy (0-4mo),0.0
OWNER SURR,OTC,unknown,Bichon Frise,Non-sporting,Without Breed,7,Adult (1-7yr),1.4422495703074083
EUTH REQ,OTC OWNED,MIX,Rat Terrier,Other Terriers,Without Breed,0,Senior (8+yr),2.4101422641752297
STRAY,FIELD,unknown,Dachshund,Hound,Without Breed,31,Puppy (0-4mo),0.0
OWNED,unknown,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,8,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,Chihuahua,Toy,Without Breed,2,Adult (1-7yr),1.5874010519681994
EUTH REQ,OTC OWNED,MIN PINSCHER,Beagle,Hound,Without Breed,0,Senior (8+yr),2.4662120743304703
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,With Breed,31,Puppy (0-4mo),0.0
FOSTER,OTC,LABRADOR RETR,American Staffordshire Terrier,Pit Bull Types,With Breed,0,Adult (1-7yr),1.259921049894873
STRAY,FIELD,unknown,Beagle,Hound,With Breed,31,Puppy (0-4mo),0.0
STRAY,OTC,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,16,Adolescent (5-12mo),1.0
CONFISCATE,POLICE,unknown,German Shepherd Dog,Herding,Without Breed,4,Adult (1-7yr),1.259921049894873
STRAY,FIELD,MIX,Tibetan Terrier,Non-sporting,With Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,0,Adult (1-7yr),1.5874010519681994
STRAY,FIELD,unknown,Lhasa Apso,Non-sporting,With Breed,1,Adult (1-7yr),1.5874010519681994
OWNER SURR,FIELD,MIX,Chihuahua,Toy,Without Breed,3,Adult (1-7yr),1.8171205928321394
STRAY,FIELD,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,6,Adult (1-7yr),1.4422495703074083
RETURN,OTC,MIX,Chinese Shar-Pei,Non-sporting,Without Breed,22,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,Boston Terrier,Non-sporting,With Breed,30,Puppy (0-4mo),0.0
OWNER SURR,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,14,Adult (1-7yr),1.5874010519681994
FOSTER,OTC,unknown,German Shepherd Dog,Herding,With Breed,0,Adolescent (5-12mo),0.928317766722556
STRAY,OTC,MIX,Chihuahua,Toy,With Breed,5,Senior (8+yr),2.2239800905693157
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,30,Puppy (0-4mo),0.0
CONFISCATE,EVICTION,MIX,American Staffordshire Terrier,Pit Bull Types,With Breed,1,Puppy (0-4mo),0.464158883361278
EUTH REQ,OTC OWNED,DACHSHUND STD,Chihuahua,Toy,With Breed,0,Senior (8+yr),2.3513346877207573
EUTH REQ,OTC OWNED,unknown,Labrador Retreiver,Sporting,Without Breed,4,Senior (8+yr),2.0
STRAY,OTC,MIX,Labrador Retreiver,Sporting,Without Breed,6,Puppy (0-4mo),0.5848035476425733
STRAY,OTC,MIX,Chihuahua,Toy,Without Breed,7,Adolescent (5-12mo),1.0
OWNER SURR,OTC,MIX,Labrador Retreiver,Sporting,Without Breed,8,Senior (8+yr),2.032792713629707
OWNER SURR,OTC,COCKER SPAN,German Shepherd Dog,Herding,With Breed,1,Senior (8+yr),2.4101422641752297
STRAY,OTC,MIX,Shih Tzu,Toy,Without Breed,0,Adult (1-7yr),1.4422495703074083
STRAY,OTC,unknown,Labrador Retreiver,Sporting,With Breed,9,Adolescent (5-12mo),1.0
OWNER SURR,OTC,MIX,German Shepherd Dog,Herding,Without Breed,0,Senior (8+yr),2.154434690031884
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,1,Puppy (0-4mo),0.6694329500821695
STRAY,OTC,BEAGLE,Pug,Toy,Without Breed,9,Senior (8+yr),2.0
OWNER SURR,FIELD,MIX,American Staffordshire Terrier,Pit Bull Types,With Breed,6,Adolescent (5-12mo),0.7937005259840997
EUTH REQ,OTC OWNED,unknown,Yorkshire Terrier,Toy,Without Breed,0,Senior (8+yr),2.2894284851066637
OWNER SURR,OTC,MIX,Yorkshire Terrier,Toy,With Breed,4,Adolescent (5-12mo),0.928317766722556
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,0,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,30,Puppy (0-4mo),0.0
STRAY,FIELD,MALTESE,Lhasa Apso,Non-sporting,With Breed,8,Adolescent (5-12mo),0.7937005259840997
FOSTER,OTC,MIX,Catahoula Leopard Dog,Hound,Without Breed,0,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,With Breed,7,Puppy (0-4mo),0.464158883361278
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,2,Adolescent (5-12mo),1.0
EUTH REQ,OTC OWNED,unknown,Labrador Retreiver,Sporting,Without Breed,0,Senior (8+yr),2.2239800905693157
STRAY,FIELD,unknown,Irish Setter,Sporting,With Breed,29,Puppy (0-4mo),0.0
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,Without Breed,13,Adolescent (5-12mo),0.8434326653017492
STRAY,FIELD,unknown,Siberian Husky,Working,With Breed,31,Puppy (0-4mo),0.0
CONFISCATE,CRUELTY,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,18,Adolescent (5-12mo),1.0
STRAY,OTC,DACHSHUND LH,Chihuahua,Toy,Without Breed,5,Adolescent (5-12mo),1.0
STRAY,OTC,unknown,Bichon Frise,Non-sporting,Without Breed,6,Adult (1-7yr),1.1447142425533319
OWNER SURR,OTC,MIX,German Shepherd Dog,Herding,With Breed,4,Adult (1-7yr),1.1934831919273368
STRAY,OTC,unknown,Chihuahua,Toy,Without Breed,10,Senior (8+yr),2.154434690031884
OWNER SURR,OTC,unknown,Pomeranian,Toy,Without Breed,7,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,MIX,Irish Wolfhound,Hound,Without Breed,0,Senior (8+yr),2.3633315009350024
STRAY,FIELD,GREAT DANE,Labrador Retreiver,Sporting,With Breed,11,Adolescent (5-12mo),0.928317766722556
STRAY,OTC,MIX,Dachshund,Hound,Without Breed,7,Adult (1-7yr),1.5874010519681994
STRAY,FIELD,unknown,Miniature Pinscher,Toy,With Breed,30,Puppy (0-4mo),0.0
CONFISCATE,DANGER IN,unknown,Beagle,Hound,With Breed,15,Adult (1-7yr),1.8171205928321394
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,22,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,Dachshund,Hound,With Breed,30,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,Shih Tzu,Toy,With Breed,0,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,Labrador Retreiver,Sporting,With Breed,9,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,10,Adolescent (5-12mo),0.7368062997280774
STRAY,OTC,MIX,Cairn Terrier,Other Terriers,Without Breed,6,Adult (1-7yr),1.4422495703074083
STRAY,OTC,unknown,Chihuahua,Toy,Without Breed,10,Senior (8+yr),2.0
OWNER SURR,OTC,MIX,American Staffordshire Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo),0.8879040017426006
STRAY,OTC,MIX,Labrador Retreiver,Sporting,With Breed,6,Adolescent (5-12mo),0.8434326653017492
CONFISCATE,POLICE,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,19,Adolescent (5-12mo),1.0
STRAY,OTC,unknown,Beagle,Hound,Without Breed,2,Senior (8+yr),2.154434690031884
STRAY,FIELD,unknown,Russell Terrier (Jack Russell),Other Terriers,Without Breed,20,Adult (1-7yr),1.709975946676697
STRAY,FIELD,unknown,Maltese,Toy,Without Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,Pug,Toy,With Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,1,Adult (1-7yr),1.4422495703074083
CONFISCATE,EVICTION,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,2,Adult (1-7yr),1.3572088082974534
OWNER SURR,OTC,MIX,German Shepherd Dog,Herding,With Breed,6,Puppy (0-4mo),0.6694329500821695
STRAY,FIELD,unknown,Chihuahua,Toy,With Breed,6,Adult (1-7yr),1.9129311827723892
STRAY,OTC,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,1,Adult (1-7yr),1.5874010519681994
STRAY,FIELD,unknown,Lhasa Apso,Non-sporting,Without Breed,5,Adult (1-7yr),1.5874010519681994
RETURN,OTC,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,0,Adult (1-7yr),1.259921049894873
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,28,Puppy (0-4mo),0.0
EUTH REQ,OTC OWNED,unknown,Dachshund,Hound,Without Breed,0,Senior (8+yr),2.3513346877207573
OWNER SURR,OTC,MIX,Boxer,Working,With Breed,4,Adult (1-7yr),1.4422495703074083
OWNER SURR,OTC,MIX,Standard Schnauzer,Working,Without Breed,3,Adolescent (5-12mo),0.7937005259840997
STRAY,FIELD,unknown,Chihuahua,Toy,With Breed,8,Adult (1-7yr),1.259921049894873
STRAY,OTC,MIX,Labrador Retreiver,Sporting,With Breed,6,Adult (1-7yr),1.259921049894873
OWNED,unknown,unknown,Dachshund,Hound,With Breed,8,Adult (1-7yr),1.9129311827723892
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,1,Adult (1-7yr),1.259921049894873
OWNER SURR,OTC,unknown,Chihuahua,Toy,With Breed,2,Adult (1-7yr),1.8171205928321394
FOSTER,OTC,unknown,Chihuahua,Toy,With Breed,0,Adult (1-7yr),1.259921049894873
STRAY,OTC,DACHSHUND MIN,Chihuahua,Toy,With Breed,4,Adolescent (5-12mo),0.7368062997280774
STRAY,OTC,MIX,Collie,Herding,With Breed,0,Senior (8+yr),2.2239800905693157
STRAY,FIELD,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,18,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,GOLDEN RETR,Labrador Retreiver,Sporting,With Breed,10,Puppy (0-4mo),0.0
OWNER SURR,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,0,Adult (1-7yr),1.259921049894873
OWNER SURR,OTC,MIX,Beagle,Hound,With Breed,10,Adult (1-7yr),1.259921049894873
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,With Breed,31,Puppy (0-4mo),0.0
OWNER SURR,OTC,unknown,Pomeranian,Toy,Without Breed,8,Senior (8+yr),2.4101422641752297
OWNER SURR,OTC,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,7,Adult (1-7yr),1.1447142425533319
STRAY,OTC,unknown,Poodle,Non-sporting,Without Breed,0,Adult (1-7yr),1.709975946676697
STRAY,FIELD,CHIHUAHUA SH,Russell Terrier (Jack Russell),Other Terriers,With Breed,1,Adult (1-7yr),1.9129311827723892
OWNER SURR,OTC,MIX,Norfolk Terrier,Other Terriers,With Breed,1,Adolescent (5-12mo),0.7937005259840997
CONFISCATE,EVICTION,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,9,Adolescent (5-12mo),0.928317766722556
STRAY,OTC,MIX,Chow Chow,Non-sporting,Without Breed,13,Adolescent (5-12mo),0.928317766722556
STRAY,OTC,MIX,Treeing Walker Coonhound,Hound,Without Breed,12,Adolescent (5-12mo),1.0
CONFISCATE,POLICE,MIX,Maltese,Toy,With Breed,1,Adult (1-7yr),1.5874010519681994
STRAY,OTC,unknown,Miniature Pinscher,Toy,With Breed,9,Puppy (0-4mo),0.6694329500821695
STRAY,FIELD,unknown,Labrador Retreiver,Sporting,Without Breed,28,Puppy (0-4mo),0.0
CONFISCATE,POLICE,MIX,Beagle,Hound,With Breed,2,Adolescent (5-12mo),0.8879040017426006
STRAY,OTC,ENG BULLDOG,American Staffordshire Terrier,Pit Bull Types,Without Breed,14,Adult (1-7yr),1.259921049894873
OWNER SURR,OTC,PIT BULL,Chinese Shar-Pei,Non-sporting,With Breed,0,Adolescent (5-12mo),0.7368062997280774
OWNER SURR,OTC,LABRADOR RETR,American Staffordshire Terrier,Pit Bull Types,With Breed,4,Puppy (0-4mo),0.0
STRAY,OTC,POINTER,Treeing Walker Coonhound,Hound,With Breed,11,Puppy (0-4mo),0.6694329500821695
OWNER SURR,OTC,unknown,Cocker Spaniel,Sporting,With Breed,4,Senior (8+yr),2.0
OWNER SURR,OTC,unknown,Shih Tzu,Toy,Without Breed,2,Adult (1-7yr),1.5874010519681994
STRAY,OTC,MIX,American Staffordshire Terrier,Pit Bull Types,With Breed,7,Adult (1-7yr),1.259921049894873
EUTH REQ,OTC OWNED,unknown,Beagle,Hound,Without Breed,2,Senior (8+yr),2.2239800905693157
STRAY,FIELD,unknown,German Shepherd Dog,Herding,With Breed,31,Puppy (0-4mo),0.0
STRAY,FIELD,unknown,Rottweiler,Working,Without Breed,13,Adult (1-7yr),1.259921049894873
OWNER SURR,OTC,SHIH TZU,Chihuahua,Toy,Without Breed,3,Adult (1-7yr),1.259921049894873
OWNER SURR,FIELD,unknown,Pembroke Welsh Corgi,Herding,With Breed,12,Senior (8+yr),2.2239800905693157
STRAY,OTC,unknown,Chihuahua,Toy,With Breed,9,Adult (1-7yr),1.9129311827723892
STRAY,FIELD,MIX,Yorkshire Terrier,Toy,With Breed,0,Adult (1-7yr),1.259921049894873
STRAY,OTC,MIX,American Staffordshire Terrier,Pit Bull Types,With Breed,9,Adult (1-7yr),1.5874010519681994
STRAY,FIELD,LABRADOR RETR,German Shepherd Dog,Herding,Without Breed,14,Senior (8+yr),2.2894284851066637
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,With Breed,31,Puppy (0-4mo),0.0
STRAY,OTC,BOXER,Bulldog,Non-sporting,Without Breed,7,Adult (1-7yr),1.3572088082974534
STRAY,OTC,MIX,Labrador Retreiver,Sporting,Without Breed,10,Adult (1-7yr),1.1447142425533319
STRAY,OTC,unknown,Shih Tzu,Toy,Without Breed,2,Senior (8+yr),2.080083823051904
STRAY,FIELD,unknown,Schipperke,Non-sporting,With Breed,28,Puppy (0-4mo),0.0
STRAY,FIELD,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,1,Adolescent (5-12mo),0.7937005259840997
OWNER SURR,OTC,unknown,Poodle,Non-sporting,With Breed,2,Adolescent (5-12mo),0.8879040017426006
STRAY,OTC,MIX,Beagle,Hound,Without Breed,18,Adult (1-7yr),1.8171205928321394
DISPO REQ,OTC OWNED,MIX,Labrador Retreiver,Sporting,Without Breed,4,Senior (8+yr),2.4662120743304703
STRAY,FIELD,MIX,Maltese,Toy,Without Breed,10,Adult (1-7yr),1.709975946676697
OWNER SURR,OTC,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,13,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,unknown,Labrador Retreiver,Sporting,With Breed,28,Puppy (0-4mo),0.0
STRAY,OTC,MIX,Great Dane,Working,Without Breed,21,Adolescent (5-12mo),0.9654893846056298
CONFISCATE,CRUELTY,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,55,Puppy (0-4mo),0.0
CONFISCATE,EVICTION,MIX,American Staffordshire Terrier,Pit Bull Types,Without Breed,16,Puppy (0-4mo),0.464158883361278
STRAY,OTC,unknown,Chihuahua,Toy,With Breed,7,Adult (1-7yr),1.259921049894873
RETURN,OTC,MIX,Pointer,Sporting,Without Breed,1,Adolescent (5-12mo),1.0
STRAY,OTC,MIX,Rat Terrier,Other Terriers,With Breed,20,Adolescent (5-12mo),1.0
EUTH REQ,OTC OWNED,unknown,Labrador Retreiver,Sporting,Without Breed,0,Senior (8+yr),2.080083823051904
OWNER SURR,OTC,MIX,Maltese,Toy,Without Breed,2,Adult (1-7yr),1.4422495703074083
STRAY,OTC,unknown,Yorkshire Terrier,Toy,Without Breed,9,Senior (8+yr),2.154434690031884
CONFISCATE,EVICTION,MIX,Golden Retriever,Sporting,With Breed,17,Senior (8+yr),2.080083823051904
STRAY,FIELD,MIX,Norwich Terrier,Other Terriers,With Breed,57,Senior (8+yr),2.7144176165949068
STRAY,OTC,unknown,Dachshund,Hound,Without Breed,5,Puppy (0-4mo),0.5848035476425733
STRAY,OTC,MIX,Beagle,Hound,With Breed,1,Adult (1-7yr),1.9129311827723892
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,15,Adolescent (5-12mo),1.0
STRAY,OTC,unknown,Cocker Spaniel,Sporting,Without Breed,17,Senior (8+yr),2.154434690031884
OWNER SURR,OTC,MIX,Greyhound,Hound,Without Breed,21,Adult (1-7yr),1.5874010519681994
EUTH REQ,OTC OWNED,unknown,Labrador Retreiver,Sporting,With Breed,0,Senior (8+yr),2.668401648721945
OWNER SURR,FIELD,MIX,American Staffordshire Terrier,Pit Bull Types,With Breed,1,Adolescent (5-12mo),1.0
STRAY,OTC,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,20,Adult (1-7yr),1.259921049894873
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,Without Breed,13,Adult (1-7yr),1.259921049894873
STRAY,FIELD,LABRADOR RETR,American Staffordshire Terrier,Pit Bull Types,Without Breed,30,Puppy (0-4mo),0.0
EUTH REQ,OTC OWNED,unknown,Poodle,Non-sporting,Without Breed,0,Adult (1-7yr),1.8171205928321394
OWNER SURR,FIELD,MIX,Treeing Tennessee Brindle,Hound,With Breed,7,Adult (1-7yr),1.259921049894873
OWNER SURR,OTC,MIX,Lhasa Apso,Non-sporting,With Breed,19,Adult (1-7yr),1.4422495703074083
EUTH REQ,OTC OWNED,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,0,Adult (1-7yr),1.9129311827723892
STRAY,OTC,MIX,Australian Cattle Dog,Herding,Without Breed,5,Adult (1-7yr),1.4422495703074083
STRAY,OTC,unknown,Chihuahua,Toy,With Breed,9,Adult (1-7yr),1.4422495703074083
STRAY,FIELD,unknown,Labrador Retreiver,Sporting,With Breed,30,Puppy (0-4mo),0.0
STRAY,OTC,MIX,Poodle,Non-sporting,With Breed,4,Adult (1-7yr),1.259921049894873
STRAY,OTC,MIX,Border Terrier,Other Terriers,Without Breed,5,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,Without Breed,15,Adolescent (5-12mo),0.7368062997280774
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,Without Breed,7,Adolescent (5-12mo),0.8879040017426006
STRAY,FIELD,MIX,Labrador Retreiver,Sporting,Without Breed,0,Adolescent (5-12mo),0.8879040017426006
STRAY,OTC,PUG,Chihuahua,Toy,Without Breed,6,Adolescent (5-12mo),0.928317766722556
EUTH REQ,OTC OWNED,unknown,Labrador Retreiver,Sporting,Without Breed,0,Senior (8+yr),2.4662120743304703
DISPO REQ,OTC OWNED,unknown,German Shepherd Dog,Herding,Without Breed,0,Adolescent (5-12mo),0.7937005259840997
STRAY,OTC,MIX,American Staffordshire Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr),1.259921049894873
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,15,Adult (1-7yr),1.259921049894873
OWNER SURR,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,6,Adult (1-7yr),1.5874010519681994
STRAY,OTC,MIX,Cairn Terrier,Other Terriers,Without Breed,6,Adolescent (5-12mo),1.0
EUTH REQ,OTC OWNED,unknown,Cocker Spaniel,Sporting,Without Breed,0,Senior (8+yr),2.2239800905693157
STRAY,OTC,MIX,Labrador Retreiver,Sporting,Without Breed,13,Adolescent (5-12mo),1.0
STRAY,OTC,unknown,Shih Tzu,Toy,Without Breed,19,Adolescent (5-12mo),1.0
STRAY,FIELD,unknown,American Staffordshire Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo),1.0
